4;arms_factory;3056.00;12.25;1480.00;0.11;0
4;arms_factory;3054.00;11.88;1484.00;1.67;0
4;arms_factory;3049.00;13.35;1475.00;5.79;0
4;arms_factory;3038.00;12.78;1476.00;0.71;0
4;industrial_complex;3054.00;11.88;1484.00;4.83;0
4;industrial_complex;3059.00;11.18;1474.00;0.11;0
4;industrial_complex;3038.00;12.78;1476.00;2.78;0
4;industrial_complex;3054.00;11.88;1484.00;5.44;0
4;industrial_complex;3044.00;13.62;1491.00;2.17;0
4;industrial_complex;3037.00;12.80;1476.00;3.38;0
4;air_base;3054.00;11.88;1484.00;1.22;0
4;bunker;3044.00;13.62;1491.00;5.34;0
4;bunker;3063.00;10.82;1484.00;3.29;0
4;bunker;3050.00;11.57;1483.00;5.95;0
4;bunker;3065.00;9.82;1488.00;2.33;0
4;bunker;3042.00;11.28;1484.00;3.89;0
4;bunker;3055.00;12.32;1476.00;1.73;0
4;bunker;3051.00;10.90;1486.00;4.40;0
4;bunker;3040.00;12.80;1475.00;0.78;0
4;anti_air_building;3043.00;13.45;1491.00;2.34;0
4;anti_air_building;3038.00;13.07;1491.00;0.18;0
4;anti_air_building;3045.00;12.57;1479.00;2.84;0
4;synthetic_refinery;3059.00;11.88;1482.00;5.50;0
4;fuel_silo;3037.00;13.05;1491.00;2.24;0
4;radar_station;3052.00;12.35;1482.00;5.20;0
5;naval_base;3135.00;9.60;1633.00;-1.99;2256
5;naval_base;3117.00;9.50;1616.00;-1.82;2256
5;naval_base;3124.00;9.50;1616.00;-1.77;2256
5;naval_base;3138.00;9.50;1626.00;-2.03;2256
5;naval_base;3111.00;9.50;1608.00;-2.21;2309
5;bunker;3128.00;9.65;1620.00;2.84;0
5;bunker;3122.00;9.70;1611.00;5.50;0
5;bunker;3139.00;9.70;1611.00;3.45;0
5;bunker;3150.00;9.70;1613.00;2.85;0
5;bunker;3124.00;9.80;1606.00;5.51;0
5;bunker;3159.00;9.78;1619.00;6.12;0
5;bunker;3138.00;9.53;1621.00;4.46;0
5;bunker;3115.00;9.68;1608.00;6.03;0
5;bunker;3142.00;9.62;1631.00;0.25;0
5;coastal_bunker;3136.00;9.50;1638.00;-1.99;0
5;coastal_bunker;3120.00;9.50;1616.00;-1.82;0
5;coastal_bunker;3137.00;9.50;1622.00;-2.03;0
5;coastal_bunker;3111.00;9.50;1608.00;-2.21;0
5;coastal_bunker;3122.00;9.53;1614.00;-1.77;0
5;dockyard;3137.00;9.50;1623.00;-2.03;0
5;synthetic_refinery;3128.00;9.80;1610.00;4.03;0
5;radar_station;3131.00;9.70;1614.00;3.75;0
6;arms_factory;2876.00;9.68;1541.00;0.71;0
6;arms_factory;2857.00;10.10;1536.00;4.83;0
6;arms_factory;2851.00;9.68;1538.00;0.11;0
6;arms_factory;2874.00;9.70;1538.00;2.78;0
6;arms_factory;2883.00;9.70;1539.00;5.44;0
6;arms_factory;2891.00;10.03;1539.00;2.17;0
6;industrial_complex;2868.00;9.88;1537.00;3.38;0
6;industrial_complex;2872.00;9.70;1539.00;1.22;0
6;industrial_complex;2884.00;10.00;1534.00;5.34;0
6;industrial_complex;2879.00;9.70;1544.00;5.45;0
6;industrial_complex;2876.00;9.60;1544.00;3.29;0
6;industrial_complex;2855.00;9.68;1539.00;5.95;0
6;air_base;2862.00;10.30;1536.00;2.33;0
6;naval_base;2873.00;9.55;1544.00;-1.71;8621
6;naval_base;2871.00;9.62;1543.00;-3.14;8621
6;naval_base;2846.00;9.55;1539.00;-2.50;8621
6;bunker;2870.00;9.70;1540.00;2.34;0
6;bunker;2865.00;10.20;1536.00;5.50;0
6;bunker;2860.00;10.28;1537.00;2.24;0
6;bunker;2870.00;9.73;1534.00;3.45;0
6;bunker;2894.00;10.32;1538.00;1.29;0
6;bunker;2855.00;9.68;1540.00;2.85;0
6;bunker;2879.00;9.70;1541.00;5.51;0
6;bunker;2877.00;9.75;1537.00;1.90;0
6;coastal_bunker;2847.00;9.50;1540.00;-2.50;0
6;coastal_bunker;2871.00;9.62;1543.00;-3.14;0
6;coastal_bunker;2873.00;9.55;1544.00;-1.71;0
6;dockyard;2873.00;9.62;1543.00;-3.14;0
6;anti_air_building;2893.00;10.40;1536.00;6.03;0
6;anti_air_building;2858.00;9.80;1539.00;2.41;0
6;anti_air_building;2862.00;10.00;1540.00;0.25;0
6;synthetic_refinery;2860.00;10.18;1534.00;1.45;0
6;fuel_silo;2879.00;9.70;1542.00;4.47;0
6;radar_station;2872.00;9.70;1539.00;2.04;0
7;arms_factory;2884.00;9.65;1573.00;0.11;0
7;arms_factory;2877.00;9.62;1558.00;2.78;0
7;arms_factory;2883.00;9.70;1573.00;5.44;0
7;arms_factory;2875.00;9.70;1558.00;2.17;0
7;arms_factory;2887.00;9.60;1566.00;3.38;0
7;arms_factory;2878.00;9.55;1566.00;1.22;0
7;industrial_complex;2886.00;9.60;1566.00;5.34;0
7;industrial_complex;2878.00;9.68;1560.00;5.45;0
7;industrial_complex;2887.00;9.55;1565.00;3.29;0
7;industrial_complex;2877.00;9.70;1560.00;5.95;0
7;industrial_complex;2893.00;9.50;1568.00;2.33;0
7;industrial_complex;2875.00;9.68;1560.00;3.89;0
7;air_base;2892.00;9.50;1568.00;1.73;0
7;naval_base;2878.00;9.50;1570.00;-2.36;2775
7;naval_base;2885.00;9.53;1578.00;-2.94;2752
7;naval_base;2869.00;9.50;1557.00;-1.25;8621
7;bunker;2879.00;9.68;1562.00;2.84;0
7;bunker;2893.00;9.50;1568.00;5.50;0
7;bunker;2884.00;9.60;1562.00;2.24;0
7;bunker;2879.00;9.70;1566.00;3.45;0
7;bunker;2888.00;9.53;1573.00;1.29;0
7;bunker;2885.00;9.60;1567.00;2.85;0
7;coastal_bunker;2870.00;9.50;1557.00;-1.25;0
7;coastal_bunker;2881.00;9.50;1580.00;-2.94;0
7;coastal_bunker;2878.00;9.50;1569.00;-2.36;0
7;dockyard;2873.00;9.50;1560.00;-2.36;0
7;anti_air_building;2889.00;9.60;1562.00;4.46;0
7;anti_air_building;2886.00;9.57;1578.00;6.03;0
7;anti_air_building;2883.00;9.60;1564.00;2.41;0
7;synthetic_refinery;2876.00;9.70;1559.00;0.25;0
7;fuel_silo;2887.00;9.60;1563.00;1.45;0
7;radar_station;2884.00;9.60;1568.00;5.74;0
8;arms_factory;2904.00;10.75;1512.00;5.44;0
8;arms_factory;2898.00;11.23;1513.00;2.17;0
8;arms_factory;2901.00;10.95;1513.00;3.38;0
8;arms_factory;2899.00;11.23;1514.00;1.22;0
8;arms_factory;2902.00;10.90;1514.00;5.34;0
8;arms_factory;2899.00;11.28;1515.00;5.45;0
8;industrial_complex;2898.00;11.48;1516.00;3.29;0
8;industrial_complex;2898.00;11.53;1517.00;5.95;0
8;industrial_complex;2898.00;11.62;1518.00;2.33;0
8;industrial_complex;2899.00;11.53;1519.00;3.89;0
8;industrial_complex;2900.00;10.73;1508.00;1.73;0
8;industrial_complex;2898.00;10.70;1509.00;4.40;0
8;air_base;2901.00;10.80;1509.00;0.78;0
8;bunker;2904.00;10.68;1509.00;2.34;0
8;anti_air_building;2901.00;10.80;1510.00;0.18;0
8;anti_air_building;2904.00;10.70;1510.00;2.84;0
8;anti_air_building;2900.00;10.90;1511.00;5.50;0
8;synthetic_refinery;2903.00;10.75;1511.00;2.24;0
8;fuel_silo;2899.00;11.12;1512.00;3.45;0
8;radar_station;2901.00;10.98;1514.00;1.85;0
9;arms_factory;3025.00;10.85;1525.00;3.38;0
9;arms_factory;3021.00;12.18;1508.00;1.22;0
9;arms_factory;3039.00;11.12;1523.00;5.34;0
9;arms_factory;3052.00;11.85;1519.00;5.45;0
9;arms_factory;3046.00;12.10;1514.00;3.29;0
9;arms_factory;3021.00;12.07;1509.00;5.95;0
9;industrial_complex;3030.00;10.48;1526.00;2.33;0
9;industrial_complex;3033.00;11.85;1513.00;3.89;0
9;industrial_complex;3026.00;10.75;1525.00;1.73;0
9;industrial_complex;3020.00;12.00;1510.00;4.40;0
9;industrial_complex;3039.00;11.12;1523.00;0.78;0
9;industrial_complex;3052.00;11.85;1519.00;2.34;0
9;bunker;3021.00;12.07;1509.00;2.84;0
9;bunker;3033.00;11.73;1504.00;5.50;0
9;bunker;3038.00;12.05;1508.00;3.45;0
9;bunker;3027.00;12.55;1503.00;2.85;0
9;bunker;3027.00;11.23;1521.00;5.51;0
9;bunker;3021.00;11.60;1522.00;1.90;0
9;bunker;3037.00;11.78;1516.00;6.02;0
9;bunker;3021.00;12.07;1513.00;3.96;0
9;bunker;3049.00;12.10;1515.00;4.46;0
9;synthetic_refinery;3028.00;11.65;1510.00;1.45;0
9;fuel_silo;3040.00;12.18;1506.00;4.47;0
9;radar_station;3037.00;11.88;1515.00;2.04;0
10;arms_factory;3137.00;9.80;1558.00;5.34;0
10;arms_factory;3125.00;10.00;1553.00;5.45;0
10;arms_factory;3122.00;9.95;1554.00;3.29;0
10;arms_factory;3117.00;9.90;1560.00;5.95;0
10;arms_factory;3126.00;10.10;1548.00;2.33;0
10;arms_factory;3135.00;9.80;1562.00;3.89;0
10;air_base;3131.00;9.80;1557.00;5.50;0
10;bunker;3134.00;9.80;1557.00;2.24;0
10;bunker;3123.00;9.95;1554.00;3.45;0
10;bunker;3124.00;9.90;1562.00;5.51;0
10;bunker;3131.00;9.88;1551.00;1.90;0
10;anti_air_building;3125.00;9.80;1566.00;6.02;0
10;anti_air_building;3125.00;10.00;1551.00;6.12;0
10;anti_air_building;3131.00;9.80;1567.00;3.96;0
10;synthetic_refinery;3128.00;9.95;1551.00;1.80;0
10;fuel_silo;3127.00;9.90;1556.00;4.46;0
10;radar_station;3129.00;9.80;1559.00;0.63;0
11;arms_factory;3189.00;10.30;1647.00;3.29;0
11;arms_factory;3197.00;10.40;1640.00;5.95;0
11;arms_factory;3189.00;9.80;1611.00;2.33;0
11;arms_factory;3186.00;9.80;1615.00;3.89;0
11;arms_factory;3182.00;9.80;1630.00;1.73;0
11;arms_factory;3184.00;10.10;1631.00;4.40;0
11;industrial_complex;3189.00;10.30;1635.00;0.78;0
11;industrial_complex;3206.00;10.20;1631.00;2.34;0
11;industrial_complex;3208.00;10.15;1632.00;0.18;0
11;industrial_complex;3205.00;10.32;1641.00;2.84;0
11;industrial_complex;3199.00;10.40;1643.00;5.50;0
11;industrial_complex;3190.00;10.00;1624.00;2.24;0
11;air_base;3193.00;10.40;1627.00;3.45;0
11;bunker;3208.00;10.40;1640.00;1.29;0
11;bunker;3185.00;9.70;1627.00;2.85;0
11;bunker;3188.00;10.03;1617.00;5.51;0
11;bunker;3194.00;10.35;1640.00;6.02;0
11;bunker;3197.00;9.85;1631.00;6.12;0
11;bunker;3188.00;9.80;1622.00;3.96;0
11;bunker;3190.00;10.30;1643.00;1.80;0
11;bunker;3201.00;10.18;1639.00;4.46;0
11;anti_air_building;3180.00;9.73;1633.00;6.03;0
11;anti_air_building;3194.00;10.28;1635.00;2.41;0
11;anti_air_building;3201.00;9.80;1633.00;0.25;0
11;synthetic_refinery;3204.00;10.10;1634.00;1.45;0
11;fuel_silo;3199.00;10.40;1642.00;4.47;0
11;radar_station;3196.00;10.05;1630.00;2.04;0
12;arms_factory;3194.00;10.30;1682.00;2.33;0
12;arms_factory;3191.00;10.10;1679.00;3.89;0
12;arms_factory;3195.00;10.12;1664.00;1.73;0
12;arms_factory;3197.00;10.30;1676.00;4.40;0
12;arms_factory;3215.00;10.60;1665.00;0.78;0
12;arms_factory;3193.00;10.28;1666.00;2.34;0
12;industrial_complex;3221.00;10.40;1663.00;0.18;0
12;industrial_complex;3184.00;9.70;1667.00;2.84;0
12;industrial_complex;3210.00;10.30;1679.00;5.50;0
12;industrial_complex;3189.00;9.88;1664.00;2.24;0
12;industrial_complex;3190.00;10.03;1685.00;3.45;0
12;industrial_complex;3206.00;10.45;1667.00;1.29;0
12;air_base;3221.00;10.43;1672.00;2.85;0
12;naval_base;3187.00;9.50;1677.00;-1.57;1885
12;naval_base;3187.00;9.50;1676.00;-1.82;1885
12;naval_base;3183.00;9.50;1669.00;-2.36;1885
12;bunker;3200.00;10.30;1683.00;6.12;0
12;bunker;3215.00;10.50;1673.00;3.96;0
12;bunker;3208.00;10.30;1685.00;1.80;0
12;bunker;3204.00;10.50;1670.00;4.46;0
12;bunker;3192.00;9.78;1663.00;6.03;0
12;bunker;3226.00;10.40;1677.00;2.41;0
12;bunker;3216.00;10.53;1664.00;0.25;0
12;bunker;3201.00;10.30;1662.00;1.45;0
12;bunker;3193.00;10.30;1677.00;4.47;0
12;bunker;3194.00;10.30;1667.00;0.85;0
12;coastal_bunker;3183.00;9.50;1669.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1682.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;dockyard;3186.00;9.50;1679.00;-1.57;0
12;anti_air_building;3232.00;10.23;1676.00;1.96;0
12;anti_air_building;3210.00;10.55;1666.00;4.98;0
12;anti_air_building;3219.00;10.48;1672.00;6.19;0
12;synthetic_refinery;3199.00;10.38;1666.00;4.03;0
12;fuel_silo;3199.00;10.40;1671.00;0.41;0
12;radar_station;3208.00;10.50;1674.00;3.75;0
13;arms_factory;3201.00;10.20;1701.00;1.73;0
13;arms_factory;3209.00;10.40;1711.00;4.40;0
13;arms_factory;3209.00;9.75;1720.00;0.78;0
13;arms_factory;3199.00;9.73;1717.00;2.34;0
13;arms_factory;3185.00;9.70;1708.00;0.18;0
13;arms_factory;3185.00;9.73;1703.00;2.84;0
13;industrial_complex;3207.00;10.35;1710.00;5.50;0
13;industrial_complex;3177.00;9.70;1706.00;2.24;0
13;industrial_complex;3179.00;9.62;1712.00;3.45;0
13;industrial_complex;3193.00;10.30;1706.00;1.29;0
13;industrial_complex;3198.00;10.30;1705.00;2.85;0
13;industrial_complex;3206.00;10.30;1709.00;5.51;0
13;air_base;3179.00;9.65;1704.00;1.90;0
13;naval_base;3172.00;9.50;1710.00;-2.21;1660
13;naval_base;3206.00;9.55;1725.00;-3.34;1434
13;naval_base;3193.00;9.60;1722.00;-2.90;1660
13;naval_base;3172.00;9.50;1712.00;-1.82;1660
13;naval_base;3181.00;9.50;1697.00;-0.32;1885
13;naval_base;3222.00;9.68;1723.00;-3.34;1434
13;bunker;3190.00;9.75;1716.00;2.41;0
13;bunker;3185.00;9.68;1719.00;0.25;0
13;bunker;3200.00;9.70;1717.00;1.45;0
13;bunker;3219.00;10.28;1720.00;0.85;0
13;bunker;3211.00;9.75;1722.00;3.52;0
13;bunker;3206.00;10.30;1708.00;5.08;0
13;bunker;3182.00;9.70;1706.00;2.92;0
13;bunker;3202.00;10.30;1703.00;5.58;0
13;bunker;3185.00;9.73;1703.00;1.96;0
13;coastal_bunker;3173.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3193.00;9.60;1722.00;-2.90;0
13;coastal_bunker;3217.00;9.53;1725.00;-3.34;0
13;coastal_bunker;3181.00;9.50;1719.00;-1.82;0
13;coastal_bunker;3210.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3185.00;9.50;1698.00;-0.32;0
13;dockyard;3201.00;9.55;1723.00;-2.36;0
13;anti_air_building;3219.00;10.40;1718.00;5.14;0
13;anti_air_building;3202.00;10.30;1709.00;0.41;0
13;anti_air_building;3191.00;10.12;1714.00;4.54;0
13;synthetic_refinery;3187.00;9.70;1719.00;0.92;0
13;fuel_silo;3204.00;10.25;1703.00;2.48;0
13;radar_station;3195.00;10.30;1711.00;1.05;0
14;arms_factory;2775.00;9.70;1475.00;0.78;0
14;arms_factory;2737.00;9.53;1478.00;2.34;0
14;arms_factory;2781.00;10.03;1486.00;0.18;0
14;arms_factory;2760.00;10.53;1482.00;2.84;0
14;arms_factory;2763.00;10.40;1478.00;5.50;0
14;arms_factory;2769.00;10.38;1477.00;2.24;0
14;industrial_complex;2764.00;10.40;1476.00;3.45;0
14;industrial_complex;2748.00;9.80;1483.00;1.29;0
14;industrial_complex;2775.00;9.78;1477.00;2.85;0
14;industrial_complex;2773.00;9.78;1476.00;5.51;0
14;industrial_complex;2745.00;9.70;1478.00;1.90;0
14;industrial_complex;2779.00;9.75;1487.00;6.02;0
14;air_base;2757.00;10.60;1483.00;6.12;0
14;naval_base;2742.00;9.50;1475.00;-1.33;4885
14;naval_base;2776.00;9.50;1489.00;-3.14;2871
14;naval_base;2737.00;9.53;1490.00;-2.68;2381
14;naval_base;2767.00;9.50;1469.00;-0.69;8546
14;naval_base;2751.00;9.50;1473.00;-0.32;8546
14;naval_base;2751.00;9.50;1494.00;-2.21;2381
14;naval_base;2768.00;9.57;1489.00;-3.14;2871
14;bunker;2756.00;10.10;1486.00;4.47;0
14;bunker;2763.00;10.40;1478.00;0.85;0
14;bunker;2745.00;9.70;1479.00;3.52;0
14;bunker;2781.00;9.70;1479.00;5.08;0
14;bunker;2767.00;9.75;1485.00;2.92;0
14;bunker;2772.00;9.68;1471.00;5.58;0
14;bunker;2778.00;9.70;1487.00;1.96;0
14;bunker;2761.00;10.18;1475.00;4.98;0
14;bunker;2746.00;9.85;1486.00;6.19;0
14;bunker;2743.00;9.65;1482.00;4.03;0
14;coastal_bunker;2736.00;9.50;1477.00;-1.33;0
14;coastal_bunker;2764.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2761.00;9.50;1470.00;-0.32;0
14;coastal_bunker;2746.00;9.50;1491.00;-2.21;0
14;coastal_bunker;2773.00;9.68;1488.00;-3.14;0
14;coastal_bunker;2732.00;9.50;1486.00;-0.98;0
14;coastal_bunker;2765.00;9.60;1487.00;-3.14;0
14;dockyard;2755.00;9.53;1494.00;-4.04;0
14;anti_air_building;2746.00;9.70;1488.00;2.48;0
14;anti_air_building;2772.00;9.78;1486.00;5.14;0
14;anti_air_building;2756.00;10.12;1479.00;2.98;0
14;synthetic_refinery;2750.00;9.70;1476.00;4.19;0
14;fuel_silo;2768.00;9.82;1473.00;0.92;0
14;radar_station;2759.00;10.53;1481.00;4.71;0
15;arms_factory;2825.00;9.85;1503.00;0.18;0
15;arms_factory;2822.00;9.98;1495.00;2.84;0
15;arms_factory;2828.00;10.10;1503.00;5.50;0
15;arms_factory;2813.00;10.18;1496.00;2.24;0
15;arms_factory;2830.00;9.90;1513.00;3.45;0
15;arms_factory;2815.00;10.10;1489.00;1.29;0
15;industrial_complex;2827.00;10.25;1501.00;2.85;0
15;industrial_complex;2799.00;11.12;1492.00;5.51;0
15;industrial_complex;2831.00;9.90;1512.00;1.90;0
15;industrial_complex;2808.00;10.25;1493.00;6.02;0
15;industrial_complex;2812.00;9.60;1505.00;6.12;0
15;industrial_complex;2796.00;11.28;1491.00;3.96;0
15;air_base;2822.00;9.78;1508.00;1.80;0
15;naval_base;2811.00;9.53;1512.00;-3.39;12389
15;naval_base;2780.00;9.50;1504.00;-1.57;2871
15;naval_base;2803.00;9.50;1503.00;-3.39;2847
15;naval_base;2781.00;9.50;1498.00;-2.16;2871
15;naval_base;2821.00;9.55;1515.00;-2.36;12389
15;naval_base;2790.00;9.55;1504.00;-3.39;2847
15;naval_base;2808.00;9.57;1504.00;-2.90;2847
15;bunker;2791.00;11.20;1488.00;3.52;0
15;bunker;2816.00;9.60;1506.00;5.08;0
15;bunker;2810.00;10.20;1499.00;2.92;0
15;bunker;2828.00;10.32;1501.00;5.58;0
15;bunker;2783.00;9.70;1509.00;1.96;0
15;bunker;2817.00;9.62;1504.00;4.98;0
15;bunker;2797.00;11.23;1491.00;6.19;0
15;bunker;2817.00;10.03;1491.00;4.03;0
15;bunker;2826.00;9.68;1516.00;0.41;0
15;bunker;2825.00;9.85;1503.00;1.97;0
15;bunker;2803.00;10.60;1490.00;4.63;0
15;bunker;2788.00;10.10;1501.00;2.47;0
15;bunker;2794.00;10.18;1501.00;5.14;0
15;bunker;2822.00;9.95;1496.00;0.41;0
15;bunker;2785.00;10.12;1494.00;4.54;0
15;coastal_bunker;2783.00;9.50;1491.00;-2.16;0
15;coastal_bunker;2811.00;9.53;1512.00;-3.39;0
15;coastal_bunker;2826.00;9.50;1518.00;-2.36;0
15;coastal_bunker;2801.00;9.70;1502.00;-3.39;0
15;coastal_bunker;2807.00;9.50;1504.00;-2.90;0
15;coastal_bunker;2781.00;9.50;1502.00;-1.57;0
15;coastal_bunker;2786.00;9.57;1506.00;-3.39;0
15;dockyard;2777.00;9.50;1510.00;-1.57;0
15;anti_air_building;2804.00;10.38;1493.00;2.64;0
15;anti_air_building;2805.00;10.48;1490.00;5.65;0
15;anti_air_building;2786.00;10.18;1501.00;2.04;0
15;synthetic_refinery;2804.00;9.75;1501.00;4.70;0
15;fuel_silo;2818.00;9.65;1506.00;2.54;0
15;radar_station;2806.00;9.75;1501.00;5.70;0
16;bunker;2828.00;9.90;1486.00;0.25;0
16;bunker;2834.00;10.03;1480.00;0.85;0
16;bunker;2853.00;9.80;1498.00;3.52;0
16;bunker;2853.00;9.80;1486.00;2.92;0
16;bunker;2855.00;9.80;1488.00;5.58;0
16;bunker;2846.00;9.80;1486.00;4.98;0
16;bunker;2833.00;10.20;1496.00;0.41;0
16;fuel_silo;2844.00;9.80;1484.00;0.41;0
16;radar_station;2839.00;9.80;1484.00;5.16;0
17;bunker;2898.00;10.10;1458.00;3.52;0
17;bunker;2906.00;11.00;1469.00;5.08;0
17;bunker;2905.00;10.78;1464.00;2.92;0
17;bunker;2893.00;10.28;1474.00;5.58;0
17;bunker;2905.00;10.10;1458.00;1.96;0
17;synthetic_refinery;2899.00;10.00;1470.00;4.63;0
17;fuel_silo;2904.00;10.10;1457.00;2.47;0
17;radar_station;2903.00;10.38;1473.00;5.93;0
18;air_base;2876.00;10.43;1499.00;4.47;0
18;bunker;2873.00;9.93;1482.00;0.85;0
18;bunker;2864.00;9.90;1494.00;3.52;0
18;bunker;2861.00;9.80;1486.00;5.08;0
18;bunker;2885.00;10.70;1499.00;2.92;0
18;bunker;2882.00;11.05;1492.00;5.58;0
18;bunker;2871.00;9.93;1497.00;4.98;0
18;bunker;2869.00;9.90;1483.00;6.19;0
18;bunker;2882.00;10.45;1511.00;4.03;0
18;bunker;2886.00;10.48;1477.00;0.41;0
18;anti_air_building;2869.00;9.93;1499.00;2.47;0
18;anti_air_building;2884.00;11.20;1491.00;5.14;0
18;anti_air_building;2878.00;10.50;1493.00;0.41;0
18;fuel_silo;2869.00;9.98;1478.00;0.92;0
18;radar_station;2879.00;10.57;1495.00;3.29;0
18;supply_node;2875.00;10.05;1510.00;1.17;0
18;bunker;2875.00;10.38;1512.00;6.01;0
19;arms_factory;2795.00;10.30;1396.00;1.90;0
19;arms_factory;2795.00;10.30;1396.00;6.02;0
19;arms_factory;2795.00;10.30;1404.00;6.12;0
19;arms_factory;2788.00;10.00;1391.00;3.96;0
19;arms_factory;2788.00;10.00;1391.00;1.80;0
19;arms_factory;2791.00;10.28;1389.00;4.46;0
19;industrial_complex;2791.00;10.28;1389.00;6.03;0
19;industrial_complex;2790.00;9.65;1402.00;2.41;0
19;industrial_complex;2789.00;9.78;1397.00;0.25;0
19;industrial_complex;2789.00;9.78;1397.00;1.45;0
19;industrial_complex;2796.00;10.35;1400.00;4.47;0
19;industrial_complex;2796.00;10.25;1405.00;0.85;0
19;air_base;2792.00;10.35;1391.00;3.52;0
19;naval_base;2786.00;9.50;1403.00;-1.89;8592
19;naval_base;2782.00;9.50;1389.00;-2.21;8592
19;naval_base;2784.00;9.50;1395.00;-2.03;8592
19;bunker;2789.00;9.70;1403.00;1.96;0
19;bunker;2786.00;10.32;1385.00;4.98;0
19;bunker;2796.00;10.00;1407.00;6.19;0
19;bunker;2792.00;10.38;1392.00;4.03;0
19;coastal_bunker;2781.00;9.50;1388.00;-2.21;0
19;coastal_bunker;2785.00;9.50;1397.00;-2.03;0
19;coastal_bunker;2785.00;9.50;1400.00;-1.89;0
19;dockyard;2784.00;9.50;1394.00;-2.03;0
19;anti_air_building;2788.00;9.70;1404.00;5.14;0
19;anti_air_building;2790.00;10.15;1395.00;0.41;0
19;anti_air_building;2790.00;9.85;1399.00;4.54;0
19;synthetic_refinery;2793.00;10.05;1402.00;0.92;0
19;fuel_silo;2793.00;10.05;1402.00;2.48;0
19;radar_station;2790.00;10.07;1396.00;1.05;0
20;arms_factory;2879.00;11.10;1416.00;6.12;0
20;arms_factory;2875.00;10.48;1407.00;3.96;0
20;arms_factory;2869.00;12.50;1419.00;1.80;0
20;arms_factory;2878.00;10.43;1409.00;4.46;0
20;arms_factory;2870.00;12.10;1423.00;6.03;0
20;arms_factory;2868.00;12.75;1411.00;2.41;0
